video_id,user_unique_id,video_create_time,video_digg_count,video_share_count,video_comment_count,video_play_count,hashtags,used_proper_hastags,data_date,influencer,day_over_day_change
7168953265218997546,thefigapp,1669152011,5,0,0,260,,True,2023-03-05,,-429.0
7168603275007102251,thefigapp,1669070519,7,0,0,212,,True,2023-03-05,,-48.0
7168249437003861294,thefigapp,1668988139,14,0,0,239,,True,2023-03-05,,27.0
7167836279814507822,thefigapp,1668891941,4,0,1,930,,True,2023-03-05,,691.0
7167453603030928686,thefigapp,1668802848,7,0,0,816,,True,2023-03-05,,-114.0
7206660326228561195,glutenfreefig,1677931433,4,0,0,249,glutenfree;glutenfreefig;celiac;groceryshopping;dietaryrestrictions,True,2023-03-05,,-567.0
7205378909683207466,glutenfreefig,1677633017,24,0,1,276,glutenfreefig;glutenfree;celiac,True,2023-03-05,,27.0
7204288945117613355,glutenfreefig,1677379243,8,0,0,311,glutenfree;glutenfreefig;celiac;fiveguys,True,2023-03-05,,35.0
7203135797514603819,glutenfreefig,1677110752,12,0,0,262,glutenfreefig;glutenfree;fig;celiac,True,2023-03-05,,-49.0
7201252018399333674,glutenfreefig,1676672151,5,0,0,264,glutenfree;glutenfreefig;celiac;celiacdisease;fyp,True,2023-03-05,,2.0
7200141166166248746,glutenfreefig,1676413514,17,0,0,270,glutenfree;ValentinesDay;glutenfreefig,True,2023-03-05,,6.0
7199710924922719534,glutenfreefig,1676313362,16,0,1,294,glutenfree;glutenfreefig;celiac;glutendairyfree,True,2023-03-05,,24.0
7197859925182221614,glutenfreefig,1675882370,25,1,0,310,glutenfree;glutenfreefig;celiacdisease;celiac,True,2023-03-05,,16.0
7196809890340359466,glutenfreefig,1675637893,29,1,2,599,glutenfree;glutenfreefig;glutenfreetiktok,True,2023-03-05,,289.0
7195738489218960686,glutenfreefig,1675388430,53,2,0,1440,glutenfree;glutenfreefig;celiac;glutenfreetiktok,True,2023-03-05,,841.0
7194994814729866542,glutenfreefig,1675215283,19,0,0,430,glutenfreefig;glutenfree;figapp;glutenfreetiktok;glutendairyfree,True,2023-03-05,,-1010.0
7194184033377635630,glutenfreefig,1675026515,21,0,0,367,glutenfree;glutenfreefig;fig;glutenfreetravel;glutenfreetiktok,True,2023-03-05,,-63.0
7193144859417480490,glutenfreefig,1674784557,42,0,1,422,glutenfree;glutenfreefig;oats;glutenfreeoats;fyp;glutenfreetiktok,True,2023-03-05,,55.0
